,year,nation,description,value,type
1856,2001,일본,소비 (exajoules),4.1,coal
1857,2001,카자흐스탄,소비 (exajoules),0.9,coal
1858,2001,말레이시아,소비 (exajoules),0.1,coal
1859,2001,파키스탄,소비 (exajoules),0.1,coal
1860,2001,필리핀,소비 (exajoules),0.2,coal
1861,2001,카타르,소비 (exajoules),-,coal
1862,2001,사우디아라비아,소비 (exajoules),0,coal
1863,2001,스리랑카,소비 (exajoules),0,coal
1864,2001,대만,소비 (exajoules),1.2,coal
1865,2001,태국,소비 (exajoules),0.4,coal
1866,2001,튀르키예,소비 (exajoules),0.8,coal
1867,2001,투르크메니스탄,소비 (exajoules),-,coal
1868,2001,아랍에미리트,소비 (exajoules),0,coal
1869,2001,우즈베키스탄,소비 (exajoules),0,coal
1870,2001,베트남,소비 (exajoules),0.2,coal
1871,2001,캐나다,소비 (exajoules),1.3,coal
1872,2001,멕시코,소비 (exajoules),0.3,coal
1873,2001,미국,소비 (exajoules),22,coal
1874,2001,아르헨티나,소비 (exajoules),0,coal
1875,2001,브라질,소비 (exajoules),0.5,coal
1876,2001,칠레,소비 (exajoules),0.1,coal
1877,2001,콜롬비아,소비 (exajoules),0.1,coal
1878,2001,에콰도르,소비 (exajoules),0,coal
1879,2001,페루,소비 (exajoules),0,coal
1880,2001,베네수엘라,소비 (exajoules),0,coal
1881,2001,오스트리아,소비 (exajoules),0.2,coal
1882,2001,벨라루스,소비 (exajoules),0,coal
1883,2001,벨기에,소비 (exajoules),0.3,coal
1884,2001,불가리아,소비 (exajoules),0.3,coal
1885,2001,체코,소비 (exajoules),0.9,coal
1886,2001,덴마크,소비 (exajoules),0.2,coal
1887,2001,에스토니아,소비 (exajoules),0.1,coal
1888,2001,핀란드,소비 (exajoules),0.3,coal
1889,2001,프랑스,소비 (exajoules),0.5,coal
1890,2001,독일,소비 (exajoules),3.6,coal
1891,2001,그리스,소비 (exajoules),0.4,coal
1892,2001,헝가리,소비 (exajoules),0.2,coal
1893,2001,아이슬란드,소비 (exajoules),0,coal
1894,2001,아일랜드,소비 (exajoules),0.1,coal
1895,2001,이탈리아,소비 (exajoules),0.6,coal
1896,2001,리투아니아,소비 (exajoules),0,coal
1897,2001,북마케도니아,소비 (exajoules),0.1,coal
1898,2001,네덜란드,소비 (exajoules),0.3,coal
1899,2001,노르웨이,소비 (exajoules),0,coal
1900,2001,폴란드,소비 (exajoules),2.3,coal
1901,2001,포르투갈,소비 (exajoules),0.1,coal
1902,2001,루마니아,소비 (exajoules),0.3,coal
1903,2001,러시아,소비 (exajoules),4.3,coal
1904,2001,슬로바키아,소비 (exajoules),0.2,coal
1905,2001,스페인,소비 (exajoules),0.8,coal
1906,2001,스웨덴,소비 (exajoules),0.1,coal
1907,2001,스위스,소비 (exajoules),0,coal
1908,2001,우크라이나,소비 (exajoules),1.6,coal
1909,2001,영국,소비 (exajoules),1.6,coal
1910,2001,알제리,소비 (exajoules),0,coal
1911,2001,이집트,소비 (exajoules),0,coal
1912,2001,모로코,소비 (exajoules),0.1,coal
1913,2001,남아프리카공화국,소비 (exajoules),3.1,coal
1914,2001,짐바브웨,소비 (exajoules),-,coal
1915,2001,오스트레일리아,소비 (exajoules),2.1,coal
1916,2001,뉴질랜드,소비 (exajoules),0.1,coal
1917,2001,세계,- 점유율 (%),100,coal
1918,2001,대한민국,- 점유율 (%),1.9,coal
1919,2001,아제르바이잔,- 점유율 (%),0,coal
1920,2001,방글라데시,- 점유율 (%),0,coal
1921,2001,중국,- 점유율 (%),29.4,coal
1922,2001,홍콩,- 점유율 (%),0.3,coal
1923,2001,인도,- 점유율 (%),6.2,coal
1924,2001,인도네시아,- 점유율 (%),0.7,coal
1925,2001,이란,- 점유율 (%),0,coal
1926,2001,이스라엘,- 점유율 (%),0.3,coal
1927,2001,일본,- 점유율 (%),4.4,coal
1928,2001,카자흐스탄,- 점유율 (%),1,coal
1929,2001,말레이시아,- 점유율 (%),0.1,coal
1930,2001,파키스탄,- 점유율 (%),0.1,coal
1931,2001,필리핀,- 점유율 (%),0.2,coal
1932,2001,카타르,- 점유율 (%),-,coal
1933,2001,사우디아라비아,- 점유율 (%),-,coal
1934,2001,스리랑카,- 점유율 (%),-,coal
1935,2001,대만,- 점유율 (%),1.3,coal
1936,2001,태국,- 점유율 (%),0.4,coal
1937,2001,튀르키예,- 점유율 (%),0.8,coal
1938,2001,투르크메니스탄,- 점유율 (%),-,coal
1939,2001,아랍에미리트,- 점유율 (%),-,coal
1940,2001,우즈베키스탄,- 점유율 (%),0,coal
1941,2001,베트남,- 점유율 (%),0.2,coal
1942,2001,캐나다,- 점유율 (%),1.3,coal
1943,2001,멕시코,- 점유율 (%),0.3,coal
1944,2001,미국,- 점유율 (%),23.5,coal
1945,2001,아르헨티나,- 점유율 (%),0,coal
1946,2001,브라질,- 점유율 (%),0.5,coal
1947,2001,칠레,- 점유율 (%),0.1,coal
1948,2001,콜롬비아,- 점유율 (%),0.1,coal
1949,2001,에콰도르,- 점유율 (%),-,coal
1950,2001,페루,- 점유율 (%),0,coal
1951,2001,베네수엘라,- 점유율 (%),0,coal
1952,2001,오스트리아,- 점유율 (%),0.2,coal
1953,2001,벨라루스,- 점유율 (%),0,coal
1954,2001,벨기에,- 점유율 (%),0.3,coal
1955,2001,불가리아,- 점유율 (%),0.3,coal
1956,2001,체코,- 점유율 (%),0.9,coal
1957,2001,덴마크,- 점유율 (%),0.2,coal
1958,2001,에스토니아,- 점유율 (%),-,coal
1959,2001,핀란드,- 점유율 (%),0.2,coal
1960,2001,프랑스,- 점유율 (%),0.5,coal
1961,2001,독일,- 점유율 (%),3.6,coal
1962,2001,그리스,- 점유율 (%),0.4,coal
1963,2001,헝가리,- 점유율 (%),0.2,coal
1964,2001,아이슬란드,- 점유율 (%),-,coal
1965,2001,아일랜드,- 점유율 (%),0.1,coal
1966,2001,이탈리아,- 점유율 (%),0.6,coal
1967,2001,리투아니아,- 점유율 (%),0,coal
1968,2001,북마케도니아,- 점유율 (%),-,coal
1969,2001,네덜란드,- 점유율 (%),0.4,coal
1970,2001,노르웨이,- 점유율 (%),0,coal
1971,2001,폴란드,- 점유율 (%),2.5,coal
1972,2001,포르투갈,- 점유율 (%),0.2,coal
1973,2001,루마니아,- 점유율 (%),0.3,coal
1974,2001,러시아,- 점유율 (%),4.3,coal
1975,2001,슬로바키아,- 점유율 (%),0.2,coal
1976,2001,스페인,- 점유율 (%),0.8,coal
1977,2001,스웨덴,- 점유율 (%),0.1,coal
1978,2001,스위스,- 점유율 (%),0,coal
1979,2001,우크라이나,- 점유율 (%),1.7,coal
1980,2001,영국,- 점유율 (%),1.7,coal
1981,2001,알제리,- 점유율 (%),0,coal
1982,2001,이집트,- 점유율 (%),0,coal
1983,2001,모로코,- 점유율 (%),-,coal
1984,2001,남아프리카공화국,- 점유율 (%),3.1,coal
1985,2001,짐바브웨,- 점유율 (%),-,coal
1986,2001,오스트레일리아,- 점유율 (%),2,coal
1987,2001,뉴질랜드,- 점유율 (%),0.1,coal
1988,2002,세계,생산 (exajoules),101.8,coal
1989,2002,대한민국,생산 (exajoules),0.1,coal
1990,2002,아제르바이잔,생산 (exajoules),-,coal
1991,2002,방글라데시,생산 (exajoules),-,coal
1992,2002,중국,생산 (exajoules),33.5,coal
1993,2002,홍콩,생산 (exajoules),-,coal
1994,2002,인도,생산 (exajoules),6.7,coal
1995,2002,인도네시아,생산 (exajoules),2.5,coal
1996,2002,이란,생산 (exajoules),-,coal
1997,2002,이스라엘,생산 (exajoules),-,coal
1998,2002,일본,생산 (exajoules),0,coal
1999,2002,카자흐스탄,생산 (exajoules),1.3,coal
2000,2002,말레이시아,생산 (exajoules),-,coal
2001,2002,파키스탄,생산 (exajoules),0.1,coal
2002,2002,필리핀,생산 (exajoules),-,coal
2003,2002,카타르,생산 (exajoules),-,coal
2004,2002,사우디아라비아,생산 (exajoules),-,coal
2005,2002,스리랑카,생산 (exajoules),-,coal
2006,2002,대만,생산 (exajoules),-,coal
2007,2002,태국,생산 (exajoules),0.2,coal
2008,2002,튀르키예,생산 (exajoules),0.5,coal
2009,2002,투르크메니스탄,생산 (exajoules),-,coal
2010,2002,아랍에미리트,생산 (exajoules),-,coal
2011,2002,우즈베키스탄,생산 (exajoules),0,coal
2012,2002,베트남,생산 (exajoules),0.4,coal
2013,2002,캐나다,생산 (exajoules),1.4,coal
2014,2002,멕시코,생산 (exajoules),0.1,coal
2015,2002,미국,생산 (exajoules),22.8,coal
2016,2002,아르헨티나,생산 (exajoules),-,coal
2017,2002,브라질,생산 (exajoules),0.1,coal
2018,2002,칠레,생산 (exajoules),-,coal
2019,2002,콜롬비아,생산 (exajoules),1.1,coal
2020,2002,에콰도르,생산 (exajoules),-,coal
2021,2002,페루,생산 (exajoules),-,coal
2022,2002,베네수엘라,생산 (exajoules),0.2,coal
2023,2002,오스트리아,생산 (exajoules),-,coal
2024,2002,벨라루스,생산 (exajoules),-,coal
2025,2002,벨기에,생산 (exajoules),-,coal
2026,2002,불가리아,생산 (exajoules),0.2,coal
2027,2002,체코,생산 (exajoules),1,coal
2028,2002,덴마크,생산 (exajoules),-,coal
2029,2002,에스토니아,생산 (exajoules),-,coal
2030,2002,핀란드,생산 (exajoules),-,coal
2031,2002,프랑스,생산 (exajoules),-,coal
2032,2002,독일,생산 (exajoules),2.4,coal
2033,2002,그리스,생산 (exajoules),0.4,coal
2034,2002,헝가리,생산 (exajoules),0.1,coal
2035,2002,아이슬란드,생산 (exajoules),-,coal
2036,2002,아일랜드,생산 (exajoules),-,coal
2037,2002,이탈리아,생산 (exajoules),-,coal
2038,2002,리투아니아,생산 (exajoules),-,coal
2039,2002,북마케도니아,생산 (exajoules),-,coal
2040,2002,네덜란드,생산 (exajoules),-,coal
2041,2002,노르웨이,생산 (exajoules),-,coal
2042,2002,폴란드,생산 (exajoules),3,coal
2043,2002,포르투갈,생산 (exajoules),-,coal
2044,2002,루마니아,생산 (exajoules),0.3,coal
2045,2002,러시아,생산 (exajoules),5.1,coal
2046,2002,슬로바키아,생산 (exajoules),-,coal
2047,2002,스페인,생산 (exajoules),0.3,coal
2048,2002,스웨덴,생산 (exajoules),-,coal
2049,2002,스위스,생산 (exajoules),-,coal
2050,2002,우크라이나,생산 (exajoules),1.5,coal
2051,2002,영국,생산 (exajoules),0.8,coal
2052,2002,알제리,생산 (exajoules),-,coal
2053,2002,이집트,생산 (exajoules),-,coal
2054,2002,모로코,생산 (exajoules),-,coal
2055,2002,남아프리카공화국,생산 (exajoules),5.2,coal
2056,2002,짐바브웨,생산 (exajoules),0.1,coal
2057,2002,오스트레일리아,생산 (exajoules),8,coal
2058,2002,뉴질랜드,생산 (exajoules),0.1,coal
2059,2002,세계,- 점유율 (%),100,coal
2060,2002,대한민국,- 점유율 (%),1,coal
2061,2002,아제르바이잔,- 점유율 (%),-,coal
2062,2002,방글라데시,- 점유율 (%),-,coal
2063,2002,중국,- 점유율 (%),1665.3,coal
2064,2002,홍콩,- 점유율 (%),-,coal
2065,2002,인도,- 점유율 (%),252.4,coal
2066,2002,인도네시아,- 점유율 (%),169.2,coal
2067,2002,이란,- 점유율 (%),-,coal
2068,2002,이스라엘,- 점유율 (%),-,coal
2069,2002,일본,- 점유율 (%),0.5,coal
2070,2002,카자흐스탄,- 점유율 (%),47.5,coal
2071,2002,말레이시아,- 점유율 (%),-,coal
2072,2002,파키스탄,- 점유율 (%),1.5,coal
2073,2002,필리핀,- 점유율 (%),-,coal
2074,2002,카타르,- 점유율 (%),-,coal
2075,2002,사우디아라비아,- 점유율 (%),-,coal
2076,2002,스리랑카,- 점유율 (%),-,coal
2077,2002,대만,- 점유율 (%),-,coal
2078,2002,태국,- 점유율 (%),5.3,coal
2079,2002,튀르키예,- 점유율 (%),17.5,coal
2080,2002,투르크메니스탄,- 점유율 (%),-,coal
2081,2002,아랍에미리트,- 점유율 (%),-,coal
2082,2002,우즈베키스탄,- 점유율 (%),1,coal
2083,2002,베트남,- 점유율 (%),-,coal
2084,2002,캐나다,- 점유율 (%),35.4,coal
2085,2002,멕시코,- 점유율 (%),7.3,coal
2086,2002,미국,- 점유율 (%),-,coal
2087,2002,아르헨티나,- 점유율 (%),-,coal
2088,2002,브라질,- 점유율 (%),2.3,coal
2089,2002,칠레,- 점유율 (%),-,coal
2090,2002,콜롬비아,- 점유율 (%),48.3,coal
2091,2002,에콰도르,- 점유율 (%),-,coal
2092,2002,페루,- 점유율 (%),-,coal
2093,2002,베네수엘라,- 점유율 (%),1.9,coal
2094,2002,오스트리아,- 점유율 (%),-,coal
2095,2002,벨라루스,- 점유율 (%),-,coal
2096,2002,벨기에,- 점유율 (%),-,coal
2097,2002,불가리아,- 점유율 (%),4.9,coal
2098,2002,체코,- 점유율 (%),20.6,coal
2099,2002,덴마크,- 점유율 (%),-,coal
2100,2002,에스토니아,- 점유율 (%),-,coal
2101,2002,핀란드,- 점유율 (%),-,coal
2102,2002,프랑스,- 점유율 (%),-,coal
2103,2002,독일,- 점유율 (%),45.9,coal
2104,2002,그리스,- 점유율 (%),7.3,coal
2105,2002,헝가리,- 점유율 (%),1.6,coal
2106,2002,아이슬란드,- 점유율 (%),-,coal
2107,2002,아일랜드,- 점유율 (%),-,coal
2108,2002,이탈리아,- 점유율 (%),-,coal
2109,2002,리투아니아,- 점유율 (%),-,coal
2110,2002,북마케도니아,- 점유율 (%),-,coal
2111,2002,네덜란드,- 점유율 (%),-,coal
2112,2002,노르웨이,- 점유율 (%),-,coal
2113,2002,폴란드,- 점유율 (%),55.4,coal
2114,2002,포르투갈,- 점유율 (%),-,coal
2115,2002,루마니아,- 점유율 (%),5.9,coal
2116,2002,러시아,- 점유율 (%),151,coal
2117,2002,슬로바키아,- 점유율 (%),-,coal
2118,2002,스페인,- 점유율 (%),3.3,coal
2119,2002,스웨덴,- 점유율 (%),-,coal
2120,2002,스위스,- 점유율 (%),-,coal
2121,2002,우크라이나,- 점유율 (%),31.8,coal
2122,2002,영국,- 점유율 (%),11.4,coal
2123,2002,알제리,- 점유율 (%),-,coal
2124,2002,이집트,- 점유율 (%),-,coal
2125,2002,모로코,- 점유율 (%),-,coal
2126,2002,남아프리카공화국,- 점유율 (%),144.1,coal
2127,2002,짐바브웨,- 점유율 (%),1.7,coal
2128,2002,오스트레일리아,- 점유율 (%),240.5,coal
2129,2002,뉴질랜드,- 점유율 (%),3.3,coal
2130,2002,세계,소비 (exajoules),104.3,coal
2131,2002,대한민국,소비 (exajoules),2.1,coal
2132,2002,아제르바이잔,소비 (exajoules),0,coal
2133,2002,방글라데시,소비 (exajoules),0,coal
2134,2002,중국,소비 (exajoules),34.1,coal
2135,2002,홍콩,소비 (exajoules),0.2,coal
2136,2002,인도,소비 (exajoules),7.2,coal
2137,2002,인도네시아,소비 (exajoules),0.7,coal
2138,2002,이란,소비 (exajoules),0.1,coal
2139,2002,이스라엘,소비 (exajoules),0.3,coal
2140,2002,일본,소비 (exajoules),4.3,coal
2141,2002,카자흐스탄,소비 (exajoules),0.9,coal
2142,2002,말레이시아,소비 (exajoules),0.2,coal
2143,2002,파키스탄,소비 (exajoules),0.1,coal
2144,2002,필리핀,소비 (exajoules),0.2,coal
2145,2002,카타르,소비 (exajoules),-,coal
2146,2002,사우디아라비아,소비 (exajoules),0,coal
2147,2002,스리랑카,소비 (exajoules),0,coal
2148,2002,대만,소비 (exajoules),1.3,coal
2149,2002,태국,소비 (exajoules),0.4,coal
2150,2002,튀르키예,소비 (exajoules),0.8,coal
2151,2002,투르크메니스탄,소비 (exajoules),-,coal
2152,2002,아랍에미리트,소비 (exajoules),0,coal
2153,2002,우즈베키스탄,소비 (exajoules),0,coal
2154,2002,베트남,소비 (exajoules),0.2,coal
2155,2002,캐나다,소비 (exajoules),1.3,coal
2156,2002,멕시코,소비 (exajoules),0.5,coal
2157,2002,미국,소비 (exajoules),22,coal
2158,2002,아르헨티나,소비 (exajoules),0,coal
2159,2002,브라질,소비 (exajoules),0.5,coal
2160,2002,칠레,소비 (exajoules),0.1,coal
2161,2002,콜롬비아,소비 (exajoules),0.1,coal
2162,2002,에콰도르,소비 (exajoules),0,coal
2163,2002,페루,소비 (exajoules),0,coal
2164,2002,베네수엘라,소비 (exajoules),0,coal
2165,2002,오스트리아,소비 (exajoules),0.2,coal
2166,2002,벨라루스,소비 (exajoules),0,coal
2167,2002,벨기에,소비 (exajoules),0.3,coal
2168,2002,불가리아,소비 (exajoules),0.3,coal
2169,2002,체코,소비 (exajoules),0.9,coal
2170,2002,덴마크,소비 (exajoules),0.2,coal
2171,2002,에스토니아,소비 (exajoules),0.1,coal
2172,2002,핀란드,소비 (exajoules),0.3,coal
2173,2002,프랑스,소비 (exajoules),0.6,coal
2174,2002,독일,소비 (exajoules),3.6,coal
2175,2002,그리스,소비 (exajoules),0.4,coal
2176,2002,헝가리,소비 (exajoules),0.1,coal
2177,2002,아이슬란드,소비 (exajoules),0,coal
2178,2002,아일랜드,소비 (exajoules),0.1,coal
2179,2002,이탈리아,소비 (exajoules),0.6,coal
2180,2002,리투아니아,소비 (exajoules),0,coal
2181,2002,북마케도니아,소비 (exajoules),0.1,coal
2182,2002,네덜란드,소비 (exajoules),0.3,coal
2183,2002,노르웨이,소비 (exajoules),0,coal
2184,2002,폴란드,소비 (exajoules),2.3,coal
2185,2002,포르투갈,소비 (exajoules),0.1,coal
2186,2002,루마니아,소비 (exajoules),0.3,coal
2187,2002,러시아,소비 (exajoules),4.3,coal
2188,2002,슬로바키아,소비 (exajoules),0.2,coal
2189,2002,스페인,소비 (exajoules),0.9,coal
2190,2002,스웨덴,소비 (exajoules),0.1,coal
2191,2002,스위스,소비 (exajoules),0,coal
2192,2002,우크라이나,소비 (exajoules),1.6,coal
2193,2002,영국,소비 (exajoules),1.5,coal
2194,2002,알제리,소비 (exajoules),0,coal
2195,2002,이집트,소비 (exajoules),0,coal
2196,2002,모로코,소비 (exajoules),0.1,coal
2197,2002,남아프리카공화국,소비 (exajoules),3,coal
2198,2002,짐바브웨,소비 (exajoules),-,coal
2199,2002,오스트레일리아,소비 (exajoules),2.2,coal
2200,2002,뉴질랜드,소비 (exajoules),0.1,coal
2201,2002,세계,- 점유율 (%),100,coal
2202,2002,대한민국,- 점유율 (%),2,coal
2203,2002,아제르바이잔,- 점유율 (%),0,coal
2204,2002,방글라데시,- 점유율 (%),0,coal
2205,2002,중국,- 점유율 (%),30.2,coal
2206,2002,홍콩,- 점유율 (%),0.2,coal
2207,2002,인도,- 점유율 (%),6.3,coal
2208,2002,인도네시아,- 점유율 (%),0.7,coal
2209,2002,이란,- 점유율 (%),0,coal
2210,2002,이스라엘,- 점유율 (%),0.3,coal
2211,2002,일본,- 점유율 (%),4.4,coal
2212,2002,카자흐스탄,- 점유율 (%),0.9,coal
2213,2002,말레이시아,- 점유율 (%),0.2,coal
2214,2002,파키스탄,- 점유율 (%),0.1,coal
2215,2002,필리핀,- 점유율 (%),0.2,coal
2216,2002,카타르,- 점유율 (%),-,coal
2217,2002,사우디아라비아,- 점유율 (%),-,coal
2218,2002,스리랑카,- 점유율 (%),-,coal
2219,2002,대만,- 점유율 (%),1.4,coal
2220,2002,태국,- 점유율 (%),0.4,coal
2221,2002,튀르키예,- 점유율 (%),0.8,coal
2222,2002,투르크메니스탄,- 점유율 (%),-,coal
2223,2002,아랍에미리트,- 점유율 (%),-,coal
2224,2002,우즈베키스탄,- 점유율 (%),0,coal
2225,2002,베트남,- 점유율 (%),0.2,coal
2226,2002,캐나다,- 점유율 (%),1.3,coal
2227,2002,멕시코,- 점유율 (%),0.3,coal
2228,2002,미국,- 점유율 (%),22.9,coal
2229,2002,아르헨티나,- 점유율 (%),0,coal
2230,2002,브라질,- 점유율 (%),0.4,coal
2231,2002,칠레,- 점유율 (%),0.1,coal
2232,2002,콜롬비아,- 점유율 (%),0.1,coal
2233,2002,에콰도르,- 점유율 (%),-,coal
2234,2002,페루,- 점유율 (%),0,coal
2235,2002,베네수엘라,- 점유율 (%),0,coal
2236,2002,오스트리아,- 점유율 (%),0.2,coal
2237,2002,벨라루스,- 점유율 (%),0,coal
2238,2002,벨기에,- 점유율 (%),0.3,coal
2239,2002,불가리아,- 점유율 (%),0.3,coal
2240,2002,체코,- 점유율 (%),0.9,coal
2241,2002,덴마크,- 점유율 (%),0.2,coal
2242,2002,에스토니아,- 점유율 (%),-,coal
2243,2002,핀란드,- 점유율 (%),0.2,coal
2244,2002,프랑스,- 점유율 (%),0.6,coal
2245,2002,독일,- 점유율 (%),3.5,coal
2246,2002,그리스,- 점유율 (%),0.4,coal
2247,2002,헝가리,- 점유율 (%),0.2,coal
2248,2002,아이슬란드,- 점유율 (%),-,coal
2249,2002,아일랜드,- 점유율 (%),0.1,coal
2250,2002,이탈리아,- 점유율 (%),0.6,coal
2251,2002,리투아니아,- 점유율 (%),0,coal
2252,2002,북마케도니아,- 점유율 (%),-,coal
2253,2002,네덜란드,- 점유율 (%),0.3,coal
2254,2002,노르웨이,- 점유율 (%),0,coal
2255,2002,폴란드,- 점유율 (%),2.4,coal
2256,2002,포르투갈,- 점유율 (%),0.2,coal
2257,2002,루마니아,- 점유율 (%),0.3,coal
2258,2002,러시아,- 점유율 (%),4.3,coal
2259,2002,슬로바키아,- 점유율 (%),0.2,coal
2260,2002,스페인,- 점유율 (%),0.9,coal
2261,2002,스웨덴,- 점유율 (%),0.1,coal
2262,2002,스위스,- 점유율 (%),0,coal
2263,2002,우크라이나,- 점유율 (%),1.6,coal
2264,2002,영국,- 점유율 (%),1.5,coal
2265,2002,알제리,- 점유율 (%),0,coal
2266,2002,이집트,- 점유율 (%),0,coal
2267,2002,모로코,- 점유율 (%),-,coal
2268,2002,남아프리카공화국,- 점유율 (%),3.2,coal
2269,2002,짐바브웨,- 점유율 (%),-,coal
2270,2002,오스트레일리아,- 점유율 (%),2.1,coal
2271,2002,뉴질랜드,- 점유율 (%),0.1,coal
2272,2003,세계,생산 (exajoules),109.3,coal
2273,2003,대한민국,생산 (exajoules),0.1,coal
2274,2003,아제르바이잔,생산 (exajoules),-,coal
2275,2003,방글라데시,생산 (exajoules),-,coal
2276,2003,중국,생산 (exajoules),39.6,coal
2277,2003,홍콩,생산 (exajoules),-,coal
2278,2003,인도,생산 (exajoules),7,coal
2279,2003,인도네시아,생산 (exajoules),2.8,coal
2280,2003,이란,생산 (exajoules),-,coal
2281,2003,이스라엘,생산 (exajoules),-,coal
2282,2003,일본,생산 (exajoules),0,coal
2283,2003,카자흐스탄,생산 (exajoules),1.5,coal
2284,2003,말레이시아,생산 (exajoules),-,coal
2285,2003,파키스탄,생산 (exajoules),0.1,coal
2286,2003,필리핀,생산 (exajoules),-,coal
2287,2003,카타르,생산 (exajoules),-,coal
2288,2003,사우디아라비아,생산 (exajoules),-,coal
2289,2003,스리랑카,생산 (exajoules),-,coal
2290,2003,대만,생산 (exajoules),-,coal
2291,2003,태국,생산 (exajoules),0.2,coal
2292,2003,튀르키예,생산 (exajoules),0.5,coal
2293,2003,투르크메니스탄,생산 (exajoules),-,coal
2294,2003,아랍에미리트,생산 (exajoules),-,coal
2295,2003,우즈베키스탄,생산 (exajoules),0,coal
2296,2003,베트남,생산 (exajoules),0.5,coal
2297,2003,캐나다,생산 (exajoules),1.3,coal
2298,2003,멕시코,생산 (exajoules),0.2,coal
2299,2003,미국,생산 (exajoules),22.1,coal
2300,2003,아르헨티나,생산 (exajoules),-,coal
2301,2003,브라질,생산 (exajoules),0.1,coal
2302,2003,칠레,생산 (exajoules),-,coal
2303,2003,콜롬비아,생산 (exajoules),1.4,coal
2304,2003,에콰도르,생산 (exajoules),-,coal
2305,2003,페루,생산 (exajoules),-,coal
2306,2003,베네수엘라,생산 (exajoules),0.2,coal
2307,2003,오스트리아,생산 (exajoules),-,coal
2308,2003,벨라루스,생산 (exajoules),-,coal
2309,2003,벨기에,생산 (exajoules),-,coal
2310,2003,불가리아,생산 (exajoules),0.2,coal
2311,2003,체코,생산 (exajoules),1,coal
2312,2003,덴마크,생산 (exajoules),-,coal
2313,2003,에스토니아,생산 (exajoules),-,coal
2314,2003,핀란드,생산 (exajoules),-,coal
2315,2003,프랑스,생산 (exajoules),-,coal
2316,2003,독일,생산 (exajoules),2.4,coal
2317,2003,그리스,생산 (exajoules),0.3,coal
2318,2003,헝가리,생산 (exajoules),0.1,coal
2319,2003,아이슬란드,생산 (exajoules),-,coal
2320,2003,아일랜드,생산 (exajoules),-,coal
2321,2003,이탈리아,생산 (exajoules),-,coal
2322,2003,리투아니아,생산 (exajoules),-,coal
2323,2003,북마케도니아,생산 (exajoules),-,coal
2324,2003,네덜란드,생산 (exajoules),-,coal
2325,2003,노르웨이,생산 (exajoules),-,coal
2326,2003,폴란드,생산 (exajoules),3,coal
2327,2003,포르투갈,생산 (exajoules),-,coal
2328,2003,루마니아,생산 (exajoules),0.3,coal
2329,2003,러시아,생산 (exajoules),5.5,coal
2330,2003,슬로바키아,생산 (exajoules),-,coal
2331,2003,스페인,생산 (exajoules),0.3,coal
2332,2003,스웨덴,생산 (exajoules),-,coal
2333,2003,스위스,생산 (exajoules),-,coal
2334,2003,우크라이나,생산 (exajoules),1.5,coal
2335,2003,영국,생산 (exajoules),0.7,coal
2336,2003,알제리,생산 (exajoules),-,coal
2337,2003,이집트,생산 (exajoules),-,coal
2338,2003,모로코,생산 (exajoules),-,coal
2339,2003,남아프리카공화국,생산 (exajoules),5.6,coal
2340,2003,짐바브웨,생산 (exajoules),0.1,coal
2341,2003,오스트레일리아,생산 (exajoules),8.3,coal
2342,2003,뉴질랜드,생산 (exajoules),0.1,coal
2343,2003,세계,- 점유율 (%),100,coal
2344,2003,대한민국,- 점유율 (%),1,coal
2345,2003,아제르바이잔,- 점유율 (%),-,coal
2346,2003,방글라데시,- 점유율 (%),-,coal
2347,2003,중국,- 점유율 (%),1873.5,coal
2348,2003,홍콩,- 점유율 (%),-,coal
2349,2003,인도,- 점유율 (%),255,coal
2350,2003,인도네시아,- 점유율 (%),237.3,coal
2351,2003,이란,- 점유율 (%),-,coal
2352,2003,이스라엘,- 점유율 (%),-,coal
2353,2003,일본,- 점유율 (%),0.7,coal
2354,2003,카자흐스탄,- 점유율 (%),51.6,coal
2355,2003,말레이시아,- 점유율 (%),-,coal
2356,2003,파키스탄,- 점유율 (%),1.5,coal
2357,2003,필리핀,- 점유율 (%),-,coal
2358,2003,카타르,- 점유율 (%),-,coal
2359,2003,사우디아라비아,- 점유율 (%),-,coal
2360,2003,스리랑카,- 점유율 (%),-,coal
2361,2003,대만,- 점유율 (%),-,coal
2362,2003,태국,- 점유율 (%),5.2,coal
2363,2003,튀르키예,- 점유율 (%),17,coal
2364,2003,투르크메니스탄,- 점유율 (%),-,coal
2365,2003,아랍에미리트,- 점유율 (%),-,coal
2366,2003,우즈베키스탄,- 점유율 (%),1.2,coal
2367,2003,베트남,- 점유율 (%),-,coal
2368,2003,캐나다,- 점유율 (%),35.9,coal
2369,2003,멕시코,- 점유율 (%),7.4,coal
2370,2003,미국,- 점유율 (%),-,coal
2371,2003,아르헨티나,- 점유율 (%),-,coal
2372,2003,브라질,- 점유율 (%),2.9,coal
2373,2003,칠레,- 점유율 (%),-,coal
2374,2003,콜롬비아,- 점유율 (%),58,coal
2375,2003,에콰도르,- 점유율 (%),-,coal
2376,2003,페루,- 점유율 (%),-,coal
2377,2003,베네수엘라,- 점유율 (%),1.4,coal
2378,2003,오스트리아,- 점유율 (%),-,coal
2379,2003,벨라루스,- 점유율 (%),-,coal
2380,2003,벨기에,- 점유율 (%),-,coal
2381,2003,불가리아,- 점유율 (%),5.6,coal
2382,2003,체코,- 점유율 (%),19.8,coal
2383,2003,덴마크,- 점유율 (%),-,coal
