,year,nation,description,value,type
2916,2002,캐나다,- 점유율 (%),2.6,oil
2917,2002,멕시코,- 점유율 (%),2.3,oil
2918,2002,미국,- 점유율 (%),24.3,oil
2919,2002,아르헨티나,- 점유율 (%),0.5,oil
2920,2002,브라질,- 점유율 (%),2.5,oil
2921,2002,칠레,- 점유율 (%),0.3,oil
2922,2002,콜롬비아,- 점유율 (%),0.3,oil
2923,2002,에콰도르,- 점유율 (%),0.2,oil
2924,2002,페루,- 점유율 (%),0.2,oil
2925,2002,트리니다드토바고,- 점유율 (%),0,oil
2926,2002,베네수엘라,- 점유율 (%),0.8,oil
2927,2002,오스트리아,- 점유율 (%),0.4,oil
2928,2002,벨라루스,- 점유율 (%),0.2,oil
2929,2002,벨기에,- 점유율 (%),0.9,oil
2930,2002,불가리아,- 점유율 (%),0.1,oil
2931,2002,크로아티아,- 점유율 (%),-,oil
2932,2002,체코,- 점유율 (%),0.2,oil
2933,2002,덴마크,- 점유율 (%),0.3,oil
2934,2002,에스토니아,- 점유율 (%),-,oil
2935,2002,핀란드,- 점유율 (%),0.3,oil
2936,2002,프랑스,- 점유율 (%),2.6,oil
2937,2002,독일,- 점유율 (%),3.5,oil
2938,2002,그리스,- 점유율 (%),0.6,oil
2939,2002,헝가리,- 점유율 (%),0.2,oil
2940,2002,아이슬란드,- 점유율 (%),-,oil
2941,2002,아일랜드,- 점유율 (%),0.2,oil
2942,2002,이탈리아,- 점유율 (%),2.6,oil
2943,2002,라트비아,- 점유율 (%),-,oil
2944,2002,리투아니아,- 점유율 (%),0.1,oil
2945,2002,룩셈부르크,- 점유율 (%),-,oil
2946,2002,북마케도니아,- 점유율 (%),-,oil
2947,2002,네덜란드,- 점유율 (%),1.2,oil
2948,2002,노르웨이,- 점유율 (%),0.3,oil
2949,2002,폴란드,- 점유율 (%),0.5,oil
2950,2002,포르투갈,- 점유율 (%),0.4,oil
2951,2002,루마니아,- 점유율 (%),0.3,oil
2952,2002,러시아,- 점유율 (%),3.4,oil
2953,2002,슬로바키아,- 점유율 (%),0.1,oil
2954,2002,슬로베니아,- 점유율 (%),-,oil
2955,2002,스페인,- 점유율 (%),2,oil
2956,2002,스웨덴,- 점유율 (%),0.5,oil
2957,2002,스위스,- 점유율 (%),0.3,oil
2958,2002,우크라이나,- 점유율 (%),0.4,oil
2959,2002,영국,- 점유율 (%),2.1,oil
2960,2002,알제리,- 점유율 (%),0.3,oil
2961,2002,앙골라,- 점유율 (%),-,oil
2962,2002,차드,- 점유율 (%),-,oil
2963,2002,콩고,- 점유율 (%),-,oil
2964,2002,이집트,- 점유율 (%),0.7,oil
2965,2002,적도기니,- 점유율 (%),-,oil
2966,2002,가봉,- 점유율 (%),-,oil
2967,2002,리비아,- 점유율 (%),-,oil
2968,2002,모로코,- 점유율 (%),-,oil
2969,2002,나이지리아,- 점유율 (%),-,oil
2970,2002,남아프리카공화국,- 점유율 (%),0.6,oil
2971,2002,남수단,- 점유율 (%),-,oil
2972,2002,수단,- 점유율 (%),-,oil
2973,2002,튀니지,- 점유율 (%),-,oil
2974,2002,오스트레일리아,- 점유율 (%),1,oil
2975,2002,뉴질랜드,- 점유율 (%),0.2,oil
2976,2003,세계,생산 (100만 톤),3713.2,oil
2977,2003,대한민국,생산 (100만 톤),-,oil
2978,2003,아제르바이잔,생산 (100만 톤),15.4,oil
2979,2003,방글라데시,생산 (100만 톤),-,oil
2980,2003,브루나이,생산 (100만 톤),10.5,oil
2981,2003,중국,생산 (100만 톤),169.6,oil
2982,2003,키프로스,생산 (100만 톤),-,oil
2983,2003,홍콩,생산 (100만 톤),-,oil
2984,2003,인도,생산 (100만 톤),35.4,oil
2985,2003,인도네시아,생산 (100만 톤),57.6,oil
2986,2003,이란,생산 (100만 톤),202.1,oil
2987,2003,이라크,생산 (100만 톤),66,oil
2988,2003,이스라엘,생산 (100만 톤),-,oil
2989,2003,일본,생산 (100만 톤),-,oil
2990,2003,카자흐스탄,생산 (100만 톤),51.4,oil
2991,2003,쿠웨이트,생산 (100만 톤),115.6,oil
2992,2003,말레이시아,생산 (100만 톤),35.4,oil
2993,2003,오만,생산 (100만 톤),40.2,oil
2994,2003,파키스탄,생산 (100만 톤),-,oil
2995,2003,필리핀,생산 (100만 톤),-,oil
2996,2003,카타르,생산 (100만 톤),43.8,oil
2997,2003,사우디아라비아,생산 (100만 톤),460.5,oil
2998,2003,싱가포르,생산 (100만 톤),-,oil
2999,2003,스리랑카,생산 (100만 톤),-,oil
3000,2003,시리아,생산 (100만 톤),31.6,oil
3001,2003,대만,생산 (100만 톤),-,oil
3002,2003,태국,생산 (100만 톤),10,oil
3003,2003,튀르키예,생산 (100만 톤),-,oil
3004,2003,투르크메니스탄,생산 (100만 톤),8.7,oil
3005,2003,아랍에미리트,생산 (100만 톤),126.2,oil
3006,2003,우즈베키스탄,생산 (100만 톤),7.2,oil
3007,2003,베트남,생산 (100만 톤),18.1,oil
3008,2003,예멘,생산 (100만 톤),21.2,oil
3009,2003,캐나다,생산 (100만 톤),140.6,oil
3010,2003,멕시코,생산 (100만 톤),188.2,oil
3011,2003,미국,생산 (100만 톤),332.6,oil
3012,2003,아르헨티나,생산 (100만 톤),43.1,oil
3013,2003,브라질,생산 (100만 톤),81.5,oil
3014,2003,칠레,생산 (100만 톤),-,oil
3015,2003,콜롬비아,생산 (100만 톤),28.5,oil
3016,2003,에콰도르,생산 (100만 톤),22.5,oil
3017,2003,페루,생산 (100만 톤),4.7,oil
3018,2003,트리니다드토바고,생산 (100만 톤),7.7,oil
3019,2003,베네수엘라,생산 (100만 톤),147.5,oil
3020,2003,오스트리아,생산 (100만 톤),-,oil
3021,2003,벨라루스,생산 (100만 톤),-,oil
3022,2003,벨기에,생산 (100만 톤),-,oil
3023,2003,불가리아,생산 (100만 톤),-,oil
3024,2003,크로아티아,생산 (100만 톤),-,oil
3025,2003,체코,생산 (100만 톤),-,oil
3026,2003,덴마크,생산 (100만 톤),17.9,oil
3027,2003,에스토니아,생산 (100만 톤),-,oil
3028,2003,핀란드,생산 (100만 톤),-,oil
3029,2003,프랑스,생산 (100만 톤),-,oil
3030,2003,독일,생산 (100만 톤),-,oil
3031,2003,그리스,생산 (100만 톤),-,oil
3032,2003,헝가리,생산 (100만 톤),-,oil
3033,2003,아이슬란드,생산 (100만 톤),-,oil
3034,2003,아일랜드,생산 (100만 톤),-,oil
3035,2003,이탈리아,생산 (100만 톤),5.6,oil
3036,2003,라트비아,생산 (100만 톤),-,oil
3037,2003,리투아니아,생산 (100만 톤),-,oil
3038,2003,룩셈부르크,생산 (100만 톤),-,oil
3039,2003,북마케도니아,생산 (100만 톤),-,oil
3040,2003,네덜란드,생산 (100만 톤),-,oil
3041,2003,노르웨이,생산 (100만 톤),154.3,oil
3042,2003,폴란드,생산 (100만 톤),-,oil
3043,2003,포르투갈,생산 (100만 톤),-,oil
3044,2003,루마니아,생산 (100만 톤),5.9,oil
3045,2003,러시아,생산 (100만 톤),425.7,oil
3046,2003,슬로바키아,생산 (100만 톤),-,oil
3047,2003,슬로베니아,생산 (100만 톤),-,oil
3048,2003,스페인,생산 (100만 톤),-,oil
3049,2003,스웨덴,생산 (100만 톤),-,oil
3050,2003,스위스,생산 (100만 톤),-,oil
3051,2003,우크라이나,생산 (100만 톤),-,oil
3052,2003,영국,생산 (100만 톤),106.1,oil
3053,2003,알제리,생산 (100만 톤),79,oil
3054,2003,앙골라,생산 (100만 톤),42.8,oil
3055,2003,차드,생산 (100만 톤),1.2,oil
3056,2003,콩고,생산 (100만 톤),11,oil
3057,2003,이집트,생산 (100만 톤),37.1,oil
3058,2003,적도기니,생산 (100만 톤),12.7,oil
3059,2003,가봉,생산 (100만 톤),13.7,oil
3060,2003,리비아,생산 (100만 톤),69.8,oil
3061,2003,모로코,생산 (100만 톤),-,oil
3062,2003,나이지리아,생산 (100만 톤),112.2,oil
3063,2003,남아프리카공화국,생산 (100만 톤),-,oil
3064,2003,남수단,생산 (100만 톤),-,oil
3065,2003,수단,생산 (100만 톤),12.9,oil
3066,2003,튀니지,생산 (100만 톤),3.2,oil
3067,2003,오스트레일리아,생산 (100만 톤),29.5,oil
3068,2003,뉴질랜드,생산 (100만 톤),-,oil
3069,2003,세계,- 점유율 (%),100,oil
3070,2003,대한민국,- 점유율 (%),-,oil
3071,2003,아제르바이잔,- 점유율 (%),0.4,oil
3072,2003,방글라데시,- 점유율 (%),-,oil
3073,2003,브루나이,- 점유율 (%),0.3,oil
3074,2003,중국,- 점유율 (%),4.5,oil
3075,2003,키프로스,- 점유율 (%),-,oil
3076,2003,홍콩,- 점유율 (%),-,oil
3077,2003,인도,- 점유율 (%),1,oil
3078,2003,인도네시아,- 점유율 (%),1.5,oil
3079,2003,이란,- 점유율 (%),5.3,oil
3080,2003,이라크,- 점유율 (%),1.8,oil
3081,2003,이스라엘,- 점유율 (%),-,oil
3082,2003,일본,- 점유율 (%),-,oil
3083,2003,카자흐스탄,- 점유율 (%),1.4,oil
3084,2003,쿠웨이트,- 점유율 (%),3.1,oil
3085,2003,말레이시아,- 점유율 (%),0.9,oil
3086,2003,오만,- 점유율 (%),1.1,oil
3087,2003,파키스탄,- 점유율 (%),-,oil
3088,2003,필리핀,- 점유율 (%),-,oil
3089,2003,카타르,- 점유율 (%),1.2,oil
3090,2003,사우디아라비아,- 점유율 (%),13,oil
3091,2003,싱가포르,- 점유율 (%),-,oil
3092,2003,스리랑카,- 점유율 (%),-,oil
3093,2003,시리아,- 점유율 (%),0.9,oil
3094,2003,대만,- 점유율 (%),-,oil
3095,2003,태국,- 점유율 (%),0.3,oil
3096,2003,튀르키예,- 점유율 (%),-,oil
3097,2003,투르크메니스탄,- 점유율 (%),0.3,oil
3098,2003,아랍에미리트,- 점유율 (%),3.4,oil
3099,2003,우즈베키스탄,- 점유율 (%),0.2,oil
3100,2003,베트남,- 점유율 (%),0.5,oil
3101,2003,예멘,- 점유율 (%),0.6,oil
3102,2003,캐나다,- 점유율 (%),3.8,oil
3103,2003,멕시코,- 점유율 (%),5,oil
3104,2003,미국,- 점유율 (%),8.9,oil
3105,2003,아르헨티나,- 점유율 (%),1.1,oil
3106,2003,브라질,- 점유율 (%),2.2,oil
3107,2003,칠레,- 점유율 (%),-,oil
3108,2003,콜롬비아,- 점유율 (%),0.8,oil
3109,2003,에콰도르,- 점유율 (%),0.6,oil
3110,2003,페루,- 점유율 (%),0.1,oil
3111,2003,트리니다드토바고,- 점유율 (%),0.2,oil
3112,2003,베네수엘라,- 점유율 (%),3.9,oil
3113,2003,오스트리아,- 점유율 (%),-,oil
3114,2003,벨라루스,- 점유율 (%),-,oil
3115,2003,벨기에,- 점유율 (%),-,oil
3116,2003,불가리아,- 점유율 (%),-,oil
3117,2003,크로아티아,- 점유율 (%),-,oil
3118,2003,체코,- 점유율 (%),-,oil
3119,2003,덴마크,- 점유율 (%),0.5,oil
3120,2003,에스토니아,- 점유율 (%),-,oil
3121,2003,핀란드,- 점유율 (%),-,oil
3122,2003,프랑스,- 점유율 (%),-,oil
3123,2003,독일,- 점유율 (%),-,oil
3124,2003,그리스,- 점유율 (%),-,oil
3125,2003,헝가리,- 점유율 (%),-,oil
3126,2003,아이슬란드,- 점유율 (%),-,oil
3127,2003,아일랜드,- 점유율 (%),-,oil
3128,2003,이탈리아,- 점유율 (%),0.1,oil
3129,2003,라트비아,- 점유율 (%),-,oil
3130,2003,리투아니아,- 점유율 (%),-,oil
3131,2003,룩셈부르크,- 점유율 (%),-,oil
3132,2003,북마케도니아,- 점유율 (%),-,oil
3133,2003,네덜란드,- 점유율 (%),-,oil
3134,2003,노르웨이,- 점유율 (%),4.1,oil
3135,2003,폴란드,- 점유율 (%),-,oil
3136,2003,포르투갈,- 점유율 (%),-,oil
3137,2003,루마니아,- 점유율 (%),0.2,oil
3138,2003,러시아,- 점유율 (%),11.4,oil
3139,2003,슬로바키아,- 점유율 (%),-,oil
3140,2003,슬로베니아,- 점유율 (%),-,oil
3141,2003,스페인,- 점유율 (%),-,oil
3142,2003,스웨덴,- 점유율 (%),-,oil
3143,2003,스위스,- 점유율 (%),-,oil
3144,2003,우크라이나,- 점유율 (%),-,oil
3145,2003,영국,- 점유율 (%),2.8,oil
3146,2003,알제리,- 점유율 (%),2.1,oil
3147,2003,앙골라,- 점유율 (%),1.1,oil
3148,2003,차드,- 점유율 (%),0,oil
3149,2003,콩고,- 점유율 (%),0.3,oil
3150,2003,이집트,- 점유율 (%),1,oil
3151,2003,적도기니,- 점유율 (%),0.4,oil
3152,2003,가봉,- 점유율 (%),0.4,oil
3153,2003,리비아,- 점유율 (%),1.9,oil
3154,2003,모로코,- 점유율 (%),-,oil
3155,2003,나이지리아,- 점유율 (%),2.9,oil
3156,2003,남아프리카공화국,- 점유율 (%),-,oil
3157,2003,남수단,- 점유율 (%),-,oil
3158,2003,수단,- 점유율 (%),0.3,oil
3159,2003,튀니지,- 점유율 (%),0.1,oil
3160,2003,오스트레일리아,- 점유율 (%),0.8,oil
3161,2003,뉴질랜드,- 점유율 (%),-,oil
3162,2003,세계,소비 (100만 톤),3710.9,oil
3163,2003,대한민국,소비 (100만 톤),103.8,oil
3164,2003,아제르바이잔,소비 (100만 톤),4.3,oil
3165,2003,방글라데시,소비 (100만 톤),3.6,oil
3166,2003,브루나이,소비 (100만 톤),-,oil
3167,2003,중국,소비 (100만 톤),273,oil
3168,2003,키프로스,소비 (100만 톤),2.7,oil
3169,2003,홍콩,소비 (100만 톤),12.9,oil
3170,2003,인도,소비 (100만 톤),112.9,oil
3171,2003,인도네시아,소비 (100만 톤),56.4,oil
3172,2003,이란,소비 (100만 톤),67.3,oil
3173,2003,이라크,소비 (100만 톤),23.4,oil
3174,2003,이스라엘,소비 (100만 톤),12.3,oil
3175,2003,일본,소비 (100만 톤),258.6,oil
3176,2003,카자흐스탄,소비 (100만 톤),8.6,oil
3177,2003,쿠웨이트,소비 (100만 톤),14.8,oil
3178,2003,말레이시아,소비 (100만 톤),27.5,oil
3179,2003,오만,소비 (100만 톤),3.6,oil
3180,2003,파키스탄,소비 (100만 톤),15.9,oil
3181,2003,필리핀,소비 (100만 톤),15.5,oil
3182,2003,카타르,소비 (100만 톤),2.6,oil
3183,2003,사우디아라비아,소비 (100만 톤),82.9,oil
3184,2003,싱가포르,소비 (100만 톤),34.1,oil
3185,2003,스리랑카,소비 (100만 톤),3.7,oil
3186,2003,시리아,소비 (100만 톤),-,oil
3187,2003,대만,소비 (100만 톤),45.2,oil
3188,2003,태국,소비 (100만 톤),40.4,oil
3189,2003,튀르키예,소비 (100만 톤),30.4,oil
3190,2003,투르크메니스탄,소비 (100만 톤),4.3,oil
3191,2003,아랍에미리트,소비 (100만 톤),21.8,oil
3192,2003,우즈베키스탄,소비 (100만 톤),5.8,oil
3193,2003,베트남,소비 (100만 톤),10.7,oil
3194,2003,예멘,소비 (100만 톤),-,oil
3195,2003,캐나다,소비 (100만 톤),102.5,oil
3196,2003,멕시코,소비 (100만 톤),90.5,oil
3197,2003,미국,소비 (100만 톤),891.7,oil
3198,2003,아르헨티나,소비 (100만 톤),20.1,oil
3199,2003,브라질,소비 (100만 톤),87.8,oil
3200,2003,칠레,소비 (100만 톤),11.3,oil
3201,2003,콜롬비아,소비 (100만 톤),10.7,oil
3202,2003,에콰도르,소비 (100만 톤),6.9,oil
3203,2003,페루,소비 (100만 톤),6.5,oil
3204,2003,트리니다드토바고,소비 (100만 톤),1.6,oil
3205,2003,베네수엘라,소비 (100만 톤),23.2,oil
3206,2003,오스트리아,소비 (100만 톤),14,oil
3207,2003,벨라루스,소비 (100만 톤),8,oil
3208,2003,벨기에,소비 (100만 톤),32.6,oil
3209,2003,불가리아,소비 (100만 톤),4.7,oil
3210,2003,크로아티아,소비 (100만 톤),4.7,oil
3211,2003,체코,소비 (100만 톤),8.6,oil
3212,2003,덴마크,소비 (100만 톤),9.2,oil
3213,2003,에스토니아,소비 (100만 톤),1.4,oil
3214,2003,핀란드,소비 (100만 톤),10.9,oil
3215,2003,프랑스,소비 (100만 톤),92.9,oil
3216,2003,독일,소비 (100만 톤),124.3,oil
3217,2003,그리스,소비 (100만 톤),21.3,oil
3218,2003,헝가리,소비 (100만 톤),6,oil
3219,2003,아이슬란드,소비 (100만 톤),0.8,oil
3220,2003,아일랜드,소비 (100만 톤),8.5,oil
3221,2003,이탈리아,소비 (100만 톤),92.5,oil
3222,2003,라트비아,소비 (100만 톤),1.5,oil
3223,2003,리투아니아,소비 (100만 톤),2.4,oil
3224,2003,룩셈부르크,소비 (100만 톤),2.6,oil
3225,2003,북마케도니아,소비 (100만 톤),0.9,oil
3226,2003,네덜란드,소비 (100만 톤),42.9,oil
3227,2003,노르웨이,소비 (100만 톤),9.8,oil
3228,2003,폴란드,소비 (100만 톤),20.2,oil
3229,2003,포르투갈,소비 (100만 톤),15.5,oil
3230,2003,루마니아,소비 (100만 톤),9.4,oil
3231,2003,러시아,소비 (100만 톤),126.5,oil
3232,2003,슬로바키아,소비 (100만 톤),3.3,oil
3233,2003,슬로베니아,소비 (100만 톤),2.4,oil
3234,2003,스페인,소비 (100만 톤),74.5,oil
3235,2003,스웨덴,소비 (100만 톤),17.1,oil
3236,2003,스위스,소비 (100만 톤),12.1,oil
3237,2003,우크라이나,소비 (100만 톤),13.7,oil
3238,2003,영국,소비 (100만 톤),78.2,oil
3239,2003,알제리,소비 (100만 톤),10.1,oil
3240,2003,앙골라,소비 (100만 톤),-,oil
3241,2003,차드,소비 (100만 톤),-,oil
3242,2003,콩고,소비 (100만 톤),-,oil
3243,2003,이집트,소비 (100만 톤),26.2,oil
3244,2003,적도기니,소비 (100만 톤),-,oil
3245,2003,가봉,소비 (100만 톤),-,oil
3246,2003,리비아,소비 (100만 톤),-,oil
3247,2003,모로코,소비 (100만 톤),7.2,oil
3248,2003,나이지리아,소비 (100만 톤),-,oil
3249,2003,남아프리카공화국,소비 (100만 톤),23.9,oil
3250,2003,남수단,소비 (100만 톤),-,oil
3251,2003,수단,소비 (100만 톤),-,oil
3252,2003,튀니지,소비 (100만 톤),-,oil
3253,2003,오스트레일리아,소비 (100만 톤),37.8,oil
3254,2003,뉴질랜드,소비 (100만 톤),6.8,oil
3255,2003,세계,- 점유율 (%),100,oil
3256,2003,대한민국,- 점유율 (%),2.9,oil
3257,2003,아제르바이잔,- 점유율 (%),0.1,oil
3258,2003,방글라데시,- 점유율 (%),0.1,oil
3259,2003,브루나이,- 점유율 (%),-,oil
3260,2003,중국,- 점유율 (%),7.3,oil
3261,2003,키프로스,- 점유율 (%),-,oil
3262,2003,홍콩,- 점유율 (%),0.3,oil
3263,2003,인도,- 점유율 (%),3.1,oil
3264,2003,인도네시아,- 점유율 (%),1.6,oil
3265,2003,이란,- 점유율 (%),1.9,oil
3266,2003,이라크,- 점유율 (%),-,oil
3267,2003,이스라엘,- 점유율 (%),0.3,oil
3268,2003,일본,- 점유율 (%),6.8,oil
3269,2003,카자흐스탄,- 점유율 (%),0.2,oil
3270,2003,쿠웨이트,- 점유율 (%),0.4,oil
3271,2003,말레이시아,- 점유율 (%),0.7,oil
3272,2003,오만,- 점유율 (%),-,oil
3273,2003,파키스탄,- 점유율 (%),0.4,oil
3274,2003,필리핀,- 점유율 (%),0.4,oil
3275,2003,카타르,- 점유율 (%),0.1,oil
3276,2003,사우디아라비아,- 점유율 (%),2.2,oil
3277,2003,싱가포르,- 점유율 (%),1,oil
3278,2003,스리랑카,- 점유율 (%),-,oil
3279,2003,시리아,- 점유율 (%),-,oil
3280,2003,대만,- 점유율 (%),1.3,oil
3281,2003,태국,- 점유율 (%),1,oil
3282,2003,튀르키예,- 점유율 (%),0.8,oil
3283,2003,투르크메니스탄,- 점유율 (%),0.1,oil
3284,2003,아랍에미리트,- 점유율 (%),0.6,oil
3285,2003,우즈베키스탄,- 점유율 (%),0.2,oil
3286,2003,베트남,- 점유율 (%),0.3,oil
3287,2003,예멘,- 점유율 (%),-,oil
3288,2003,캐나다,- 점유율 (%),2.6,oil
3289,2003,멕시코,- 점유율 (%),2.3,oil
3290,2003,미국,- 점유율 (%),24.2,oil
3291,2003,아르헨티나,- 점유율 (%),0.5,oil
3292,2003,브라질,- 점유율 (%),2.4,oil
3293,2003,칠레,- 점유율 (%),0.3,oil
3294,2003,콜롬비아,- 점유율 (%),0.3,oil
3295,2003,에콰도르,- 점유율 (%),0.2,oil
3296,2003,페루,- 점유율 (%),0.2,oil
3297,2003,트리니다드토바고,- 점유율 (%),0,oil
3298,2003,베네수엘라,- 점유율 (%),0.6,oil
3299,2003,오스트리아,- 점유율 (%),0.4,oil
3300,2003,벨라루스,- 점유율 (%),0.2,oil
3301,2003,벨기에,- 점유율 (%),0.9,oil
3302,2003,불가리아,- 점유율 (%),0.1,oil
3303,2003,크로아티아,- 점유율 (%),-,oil
3304,2003,체코,- 점유율 (%),0.2,oil
3305,2003,덴마크,- 점유율 (%),0.2,oil
3306,2003,에스토니아,- 점유율 (%),-,oil
3307,2003,핀란드,- 점유율 (%),0.3,oil
3308,2003,프랑스,- 점유율 (%),2.5,oil
3309,2003,독일,- 점유율 (%),3.4,oil
3310,2003,그리스,- 점유율 (%),0.5,oil
3311,2003,헝가리,- 점유율 (%),0.2,oil
3312,2003,아이슬란드,- 점유율 (%),-,oil
3313,2003,아일랜드,- 점유율 (%),0.2,oil
3314,2003,이탈리아,- 점유율 (%),2.5,oil
3315,2003,라트비아,- 점유율 (%),-,oil
3316,2003,리투아니아,- 점유율 (%),0.1,oil
3317,2003,룩셈부르크,- 점유율 (%),-,oil
3318,2003,북마케도니아,- 점유율 (%),-,oil
3319,2003,네덜란드,- 점유율 (%),1.2,oil
3320,2003,노르웨이,- 점유율 (%),0.3,oil
3321,2003,폴란드,- 점유율 (%),0.5,oil
3322,2003,포르투갈,- 점유율 (%),0.4,oil
3323,2003,루마니아,- 점유율 (%),0.3,oil
3324,2003,러시아,- 점유율 (%),3.4,oil
3325,2003,슬로바키아,- 점유율 (%),0.1,oil
3326,2003,슬로베니아,- 점유율 (%),-,oil
3327,2003,스페인,- 점유율 (%),2,oil
3328,2003,스웨덴,- 점유율 (%),0.5,oil
3329,2003,스위스,- 점유율 (%),0.3,oil
3330,2003,우크라이나,- 점유율 (%),0.4,oil
3331,2003,영국,- 점유율 (%),2.1,oil
3332,2003,알제리,- 점유율 (%),0.3,oil
3333,2003,앙골라,- 점유율 (%),-,oil
3334,2003,차드,- 점유율 (%),-,oil
3335,2003,콩고,- 점유율 (%),-,oil
3336,2003,이집트,- 점유율 (%),0.7,oil
3337,2003,적도기니,- 점유율 (%),-,oil
3338,2003,가봉,- 점유율 (%),-,oil
3339,2003,리비아,- 점유율 (%),-,oil
3340,2003,모로코,- 점유율 (%),-,oil
3341,2003,나이지리아,- 점유율 (%),-,oil
3342,2003,남아프리카공화국,- 점유율 (%),0.6,oil
3343,2003,남수단,- 점유율 (%),-,oil
3344,2003,수단,- 점유율 (%),-,oil
3345,2003,튀니지,- 점유율 (%),-,oil
3346,2003,오스트레일리아,- 점유율 (%),1,oil
3347,2003,뉴질랜드,- 점유율 (%),0.2,oil
3348,2004,세계,생산 (100만 톤),3899.3,oil
3349,2004,대한민국,생산 (100만 톤),-,oil
3350,2004,아제르바이잔,생산 (100만 톤),15.5,oil
3351,2004,방글라데시,생산 (100만 톤),-,oil
3352,2004,브루나이,생산 (100만 톤),10.3,oil
3353,2004,중국,생산 (100만 톤),174.1,oil
3354,2004,키프로스,생산 (100만 톤),-,oil
3355,2004,홍콩,생산 (100만 톤),-,oil
3356,2004,인도,생산 (100만 톤),36.3,oil
3357,2004,인도네시아,생산 (100만 톤),55.6,oil
3358,2004,이란,생산 (100만 톤),208.8,oil
3359,2004,이라크,생산 (100만 톤),99.9,oil
3360,2004,이스라엘,생산 (100만 톤),-,oil
3361,2004,일본,생산 (100만 톤),-,oil
3362,2004,카자흐스탄,생산 (100만 톤),59.5,oil
3363,2004,쿠웨이트,생산 (100만 톤),123.3,oil
3364,2004,말레이시아,생산 (100만 톤),36.3,oil
3365,2004,오만,생산 (100만 톤),38.4,oil
3366,2004,파키스탄,생산 (100만 톤),-,oil
3367,2004,필리핀,생산 (100만 톤),-,oil
3368,2004,카타르,생산 (100만 톤),49.9,oil
3369,2004,사우디아라비아,생산 (100만 톤),492.8,oil
3370,2004,싱가포르,생산 (100만 톤),-,oil
3371,2004,스리랑카,생산 (100만 톤),-,oil
3372,2004,시리아,생산 (100만 톤),23.5,oil
3373,2004,대만,생산 (100만 톤),-,oil
3374,2004,태국,생산 (100만 톤),9.8,oil
3375,2004,튀르키예,생산 (100만 톤),-,oil
3376,2004,투르크메니스탄,생산 (100만 톤),9.2,oil
3377,2004,아랍에미리트,생산 (100만 톤),131.3,oil
3378,2004,우즈베키스탄,생산 (100만 톤),6.6,oil
3379,2004,베트남,생산 (100만 톤),20.4,oil
3380,2004,예멘,생산 (100만 톤),20,oil
3381,2004,캐나다,생산 (100만 톤),145.2,oil
3382,2004,멕시코,생산 (100만 톤),190,oil
3383,2004,미국,생산 (100만 톤),325.4,oil
3384,2004,아르헨티나,생산 (100만 톤),41,oil
3385,2004,브라질,생산 (100만 톤),80.9,oil
3386,2004,칠레,생산 (100만 톤),-,oil
3387,2004,콜롬비아,생산 (100만 톤),27.9,oil
3388,2004,에콰도르,생산 (100만 톤),28.3,oil
3389,2004,페루,생산 (100만 톤),4.7,oil
3390,2004,트리니다드토바고,생산 (100만 톤),7.1,oil
3391,2004,베네수엘라,생산 (100만 톤),170.2,oil
3392,2004,오스트리아,생산 (100만 톤),-,oil
3393,2004,벨라루스,생산 (100만 톤),-,oil
3394,2004,벨기에,생산 (100만 톤),-,oil
3395,2004,불가리아,생산 (100만 톤),-,oil
3396,2004,크로아티아,생산 (100만 톤),-,oil
3397,2004,체코,생산 (100만 톤),-,oil
3398,2004,덴마크,생산 (100만 톤),19.1,oil
3399,2004,에스토니아,생산 (100만 톤),-,oil
3400,2004,핀란드,생산 (100만 톤),-,oil
3401,2004,프랑스,생산 (100만 톤),-,oil
3402,2004,독일,생산 (100만 톤),-,oil
3403,2004,그리스,생산 (100만 톤),-,oil
3404,2004,헝가리,생산 (100만 톤),-,oil
3405,2004,아이슬란드,생산 (100만 톤),-,oil
3406,2004,아일랜드,생산 (100만 톤),-,oil
3407,2004,이탈리아,생산 (100만 톤),5.4,oil
3408,2004,라트비아,생산 (100만 톤),-,oil
3409,2004,리투아니아,생산 (100만 톤),-,oil
3410,2004,룩셈부르크,생산 (100만 톤),-,oil
3411,2004,북마케도니아,생산 (100만 톤),-,oil
3412,2004,네덜란드,생산 (100만 톤),-,oil
3413,2004,노르웨이,생산 (100만 톤),151.4,oil
3414,2004,폴란드,생산 (100만 톤),-,oil
3415,2004,포르투갈,생산 (100만 톤),-,oil
3416,2004,루마니아,생산 (100만 톤),5.7,oil
3417,2004,러시아,생산 (100만 톤),463.3,oil
3418,2004,슬로바키아,생산 (100만 톤),-,oil
3419,2004,슬로베니아,생산 (100만 톤),-,oil
3420,2004,스페인,생산 (100만 톤),-,oil
3421,2004,스웨덴,생산 (100만 톤),-,oil
3422,2004,스위스,생산 (100만 톤),-,oil
3423,2004,우크라이나,생산 (100만 톤),-,oil
3424,2004,영국,생산 (100만 톤),95.4,oil
3425,2004,알제리,생산 (100만 톤),83.6,oil
3426,2004,앙골라,생산 (100만 톤),54.6,oil
3427,2004,차드,생산 (100만 톤),8.8,oil
3428,2004,콩고,생산 (100만 톤),11.5,oil
3429,2004,이집트,생산 (100만 톤),34.8,oil
3430,2004,적도기니,생산 (100만 톤),16.6,oil
3431,2004,가봉,생산 (100만 톤),13.7,oil
3432,2004,리비아,생산 (100만 톤),76.5,oil
