,year,nation,description,value,type
1282,1998,홍콩,- 점유율 (%),0.1,gas
1283,1998,인도,- 점유율 (%),1.1,gas
1284,1998,인도네시아,- 점유율 (%),1.3,gas
1285,1998,이란,- 점유율 (%),2.2,gas
1286,1998,이라크,- 점유율 (%),-,gas
1287,1998,이스라엘,- 점유율 (%),0,gas
1288,1998,일본,- 점유율 (%),2.9,gas
1289,1998,카자흐스탄,- 점유율 (%),0.2,gas
1290,1998,쿠웨이트,- 점유율 (%),0.4,gas
1291,1998,말레이시아,- 점유율 (%),0.8,gas
1292,1998,미얀마,- 점유율 (%),-,gas
1293,1998,오만,- 점유율 (%),-,gas
1294,1998,파키스탄,- 점유율 (%),0.8,gas
1295,1998,필리핀,- 점유율 (%),0,gas
1296,1998,카타르,- 점유율 (%),0.6,gas
1297,1998,사우디아라비아,- 점유율 (%),2.1,gas
1298,1998,싱가포르,- 점유율 (%),0.1,gas
1299,1998,시리아,- 점유율 (%),-,gas
1300,1998,대만,- 점유율 (%),0.2,gas
1301,1998,태국,- 점유율 (%),0.8,gas
1302,1998,튀르키예,- 점유율 (%),0.5,gas
1303,1998,투르크메니스탄,- 점유율 (%),0.4,gas
1304,1998,아랍에미리트,- 점유율 (%),1.3,gas
1305,1998,우즈베키스탄,- 점유율 (%),2,gas
1306,1998,베트남,- 점유율 (%),0,gas
1307,1998,예멘,- 점유율 (%),-,gas
1308,1998,캐나다,- 점유율 (%),3.7,gas
1309,1998,멕시코,- 점유율 (%),1.7,gas
1310,1998,미국,- 점유율 (%),28.1,gas
1311,1998,아르헨티나,- 점유율 (%),1.3,gas
1312,1998,볼리비아,- 점유율 (%),-,gas
1313,1998,브라질,- 점유율 (%),0.3,gas
1314,1998,칠레,- 점유율 (%),0.2,gas
1315,1998,콜롬비아,- 점유율 (%),0.3,gas
1316,1998,에콰도르,- 점유율 (%),0,gas
1317,1998,페루,- 점유율 (%),0,gas
1318,1998,트리니다드토바고,- 점유율 (%),0.4,gas
1319,1998,베네수엘라,- 점유율 (%),1.4,gas
1320,1998,오스트리아,- 점유율 (%),0.4,gas
1321,1998,벨라루스,- 점유율 (%),0.6,gas
1322,1998,벨기에,- 점유율 (%),0.6,gas
1323,1998,불가리아,- 점유율 (%),0.2,gas
1324,1998,크로아티아,- 점유율 (%),-,gas
1325,1998,체코,- 점유율 (%),0.4,gas
1326,1998,덴마크,- 점유율 (%),0.2,gas
1327,1998,에스토니아,- 점유율 (%),-,gas
1328,1998,핀란드,- 점유율 (%),0.2,gas
1329,1998,프랑스,- 점유율 (%),1.6,gas
1330,1998,독일,- 점유율 (%),3.5,gas
1331,1998,그리스,- 점유율 (%),0,gas
1332,1998,헝가리,- 점유율 (%),0.5,gas
1333,1998,아일랜드,- 점유율 (%),0.1,gas
1334,1998,이탈리아,- 점유율 (%),2.5,gas
1335,1998,라트비아,- 점유율 (%),-,gas
1336,1998,리투아니아,- 점유율 (%),0.1,gas
1337,1998,룩셈부르크,- 점유율 (%),-,gas
1338,1998,북마케도니아,- 점유율 (%),-,gas
1339,1998,네덜란드,- 점유율 (%),1.7,gas
1340,1998,노르웨이,- 점유율 (%),0.2,gas
1341,1998,폴란드,- 점유율 (%),0.5,gas
1342,1998,포르투갈,- 점유율 (%),0,gas
1343,1998,루마니아,- 점유율 (%),0.8,gas
1344,1998,러시아,- 점유율 (%),15.6,gas
1345,1998,슬로바키아,- 점유율 (%),0.3,gas
1346,1998,슬로베니아,- 점유율 (%),-,gas
1347,1998,스페인,- 점유율 (%),0.6,gas
1348,1998,스웨덴,- 점유율 (%),0,gas
1349,1998,스위스,- 점유율 (%),0.1,gas
1350,1998,우크라이나,- 점유율 (%),2.9,gas
1351,1998,영국,- 점유율 (%),3.9,gas
1352,1998,알제리,- 점유율 (%),0.9,gas
1353,1998,이집트,- 점유율 (%),0.6,gas
1354,1998,리비아,- 점유율 (%),-,gas
1355,1998,모로코,- 점유율 (%),-,gas
1356,1998,나이지리아,- 점유율 (%),-,gas
1357,1998,남아프리카공화국,- 점유율 (%),0,gas
1358,1998,오스트레일리아,- 점유율 (%),0.9,gas
1359,1998,뉴질랜드,- 점유율 (%),0.2,gas
1360,1999,세계,생산 (exajoules),83.2,gas
1361,1999,대한민국,생산 (exajoules),-,gas
1362,1999,아제르바이잔,생산 (exajoules),0.2,gas
1363,1999,바레인,생산 (exajoules),0.3,gas
1364,1999,방글라데시,생산 (exajoules),0.3,gas
1365,1999,브루나이,생산 (exajoules),0.4,gas
1366,1999,중국,생산 (exajoules),0.9,gas
1367,1999,홍콩,생산 (exajoules),-,gas
1368,1999,인도,생산 (exajoules),0.9,gas
1369,1999,인도네시아,생산 (exajoules),2.6,gas
1370,1999,이란,생산 (exajoules),1.9,gas
1371,1999,이라크,생산 (exajoules),0.1,gas
1372,1999,이스라엘,생산 (exajoules),0,gas
1373,1999,일본,생산 (exajoules),-,gas
1374,1999,카자흐스탄,생산 (exajoules),0.3,gas
1375,1999,쿠웨이트,생산 (exajoules),0.3,gas
1376,1999,말레이시아,생산 (exajoules),1.5,gas
1377,1999,미얀마,생산 (exajoules),0.1,gas
1378,1999,오만,생산 (exajoules),0.2,gas
1379,1999,파키스탄,생산 (exajoules),0.6,gas
1380,1999,필리핀,생산 (exajoules),-,gas
1381,1999,카타르,생산 (exajoules),0.8,gas
1382,1999,사우디아라비아,생산 (exajoules),1.6,gas
1383,1999,싱가포르,생산 (exajoules),-,gas
1384,1999,시리아,생산 (exajoules),0.2,gas
1385,1999,대만,생산 (exajoules),-,gas
1386,1999,태국,생산 (exajoules),0.7,gas
1387,1999,튀르키예,생산 (exajoules),-,gas
1388,1999,투르크메니스탄,생산 (exajoules),0.7,gas
1389,1999,아랍에미리트,생산 (exajoules),1.4,gas
1390,1999,우즈베키스탄,생산 (exajoules),1.8,gas
1391,1999,베트남,생산 (exajoules),0,gas
1392,1999,예멘,생산 (exajoules),-,gas
1393,1999,캐나다,생산 (exajoules),6.1,gas
1394,1999,멕시코,생산 (exajoules),1.2,gas
1395,1999,미국,생산 (exajoules),18.4,gas
1396,1999,아르헨티나,생산 (exajoules),1.2,gas
1397,1999,볼리비아,생산 (exajoules),0.1,gas
1398,1999,브라질,생산 (exajoules),0.3,gas
1399,1999,칠레,생산 (exajoules),-,gas
1400,1999,콜롬비아,생산 (exajoules),0.2,gas
1401,1999,에콰도르,생산 (exajoules),-,gas
1402,1999,페루,생산 (exajoules),0,gas
1403,1999,트리니다드토바고,생산 (exajoules),0.4,gas
1404,1999,베네수엘라,생산 (exajoules),1.1,gas
1405,1999,오스트리아,생산 (exajoules),-,gas
1406,1999,벨라루스,생산 (exajoules),-,gas
1407,1999,벨기에,생산 (exajoules),-,gas
1408,1999,불가리아,생산 (exajoules),-,gas
1409,1999,크로아티아,생산 (exajoules),-,gas
1410,1999,체코,생산 (exajoules),-,gas
1411,1999,덴마크,생산 (exajoules),0.3,gas
1412,1999,에스토니아,생산 (exajoules),-,gas
1413,1999,핀란드,생산 (exajoules),-,gas
1414,1999,프랑스,생산 (exajoules),-,gas
1415,1999,독일,생산 (exajoules),0.7,gas
1416,1999,그리스,생산 (exajoules),-,gas
1417,1999,헝가리,생산 (exajoules),-,gas
1418,1999,아일랜드,생산 (exajoules),-,gas
1419,1999,이탈리아,생산 (exajoules),0.6,gas
1420,1999,라트비아,생산 (exajoules),-,gas
1421,1999,리투아니아,생산 (exajoules),-,gas
1422,1999,룩셈부르크,생산 (exajoules),-,gas
1423,1999,북마케도니아,생산 (exajoules),-,gas
1424,1999,네덜란드,생산 (exajoules),2.3,gas
1425,1999,노르웨이,생산 (exajoules),1.7,gas
1426,1999,폴란드,생산 (exajoules),0.1,gas
1427,1999,포르투갈,생산 (exajoules),-,gas
1428,1999,루마니아,생산 (exajoules),0.5,gas
1429,1999,러시아,생산 (exajoules),19.6,gas
1430,1999,슬로바키아,생산 (exajoules),-,gas
1431,1999,슬로베니아,생산 (exajoules),-,gas
1432,1999,스페인,생산 (exajoules),-,gas
1433,1999,스웨덴,생산 (exajoules),-,gas
1434,1999,스위스,생산 (exajoules),-,gas
1435,1999,우크라이나,생산 (exajoules),0.6,gas
1436,1999,영국,생산 (exajoules),3.7,gas
1437,1999,알제리,생산 (exajoules),3.2,gas
1438,1999,이집트,생산 (exajoules),0.6,gas
1439,1999,리비아,생산 (exajoules),0.2,gas
1440,1999,모로코,생산 (exajoules),-,gas
1441,1999,나이지리아,생산 (exajoules),0.2,gas
1442,1999,남아프리카공화국,생산 (exajoules),-,gas
1443,1999,오스트레일리아,생산 (exajoules),1.1,gas
1444,1999,뉴질랜드,생산 (exajoules),-,gas
1445,1999,세계,- 점유율 (%),100,gas
1446,1999,대한민국,- 점유율 (%),-,gas
1447,1999,아제르바이잔,- 점유율 (%),0.2,gas
1448,1999,바레인,- 점유율 (%),0.4,gas
1449,1999,방글라데시,- 점유율 (%),0.4,gas
1450,1999,브루나이,- 점유율 (%),0.5,gas
1451,1999,중국,- 점유율 (%),1.1,gas
1452,1999,홍콩,- 점유율 (%),-,gas
1453,1999,인도,- 점유율 (%),1.1,gas
1454,1999,인도네시아,- 점유율 (%),3,gas
1455,1999,이란,- 점유율 (%),2.4,gas
1456,1999,이라크,- 점유율 (%),0.1,gas
1457,1999,이스라엘,- 점유율 (%),-,gas
1458,1999,일본,- 점유율 (%),-,gas
1459,1999,카자흐스탄,- 점유율 (%),0.3,gas
1460,1999,쿠웨이트,- 점유율 (%),0.4,gas
1461,1999,말레이시아,- 점유율 (%),1.7,gas
1462,1999,미얀마,- 점유율 (%),0.1,gas
1463,1999,오만,- 점유율 (%),0.2,gas
1464,1999,파키스탄,- 점유율 (%),0.9,gas
1465,1999,필리핀,- 점유율 (%),-,gas
1466,1999,카타르,- 점유율 (%),0.9,gas
1467,1999,사우디아라비아,- 점유율 (%),2,gas
1468,1999,싱가포르,- 점유율 (%),-,gas
1469,1999,시리아,- 점유율 (%),0.2,gas
1470,1999,대만,- 점유율 (%),-,gas
1471,1999,태국,- 점유율 (%),0.8,gas
1472,1999,튀르키예,- 점유율 (%),-,gas
1473,1999,투르크메니스탄,- 점유율 (%),0.9,gas
1474,1999,아랍에미리트,- 점유율 (%),1.6,gas
1475,1999,우즈베키스탄,- 점유율 (%),2.2,gas
1476,1999,베트남,- 점유율 (%),0.1,gas
1477,1999,예멘,- 점유율 (%),-,gas
1478,1999,캐나다,- 점유율 (%),7.6,gas
1479,1999,멕시코,- 점유율 (%),1.6,gas
1480,1999,미국,- 점유율 (%),23.2,gas
1481,1999,아르헨티나,- 점유율 (%),1.5,gas
1482,1999,볼리비아,- 점유율 (%),0.1,gas
1483,1999,브라질,- 점유율 (%),0.3,gas
1484,1999,칠레,- 점유율 (%),-,gas
1485,1999,콜롬비아,- 점유율 (%),0.2,gas
1486,1999,에콰도르,- 점유율 (%),-,gas
1487,1999,페루,- 점유율 (%),0,gas
1488,1999,트리니다드토바고,- 점유율 (%),0.5,gas
1489,1999,베네수엘라,- 점유율 (%),1.2,gas
1490,1999,오스트리아,- 점유율 (%),-,gas
1491,1999,벨라루스,- 점유율 (%),-,gas
1492,1999,벨기에,- 점유율 (%),-,gas
1493,1999,불가리아,- 점유율 (%),-,gas
1494,1999,크로아티아,- 점유율 (%),-,gas
1495,1999,체코,- 점유율 (%),-,gas
1496,1999,덴마크,- 점유율 (%),0.3,gas
1497,1999,에스토니아,- 점유율 (%),-,gas
1498,1999,핀란드,- 점유율 (%),-,gas
1499,1999,프랑스,- 점유율 (%),-,gas
1500,1999,독일,- 점유율 (%),0.8,gas
1501,1999,그리스,- 점유율 (%),-,gas
1502,1999,헝가리,- 점유율 (%),-,gas
1503,1999,아일랜드,- 점유율 (%),-,gas
1504,1999,이탈리아,- 점유율 (%),0.7,gas
1505,1999,라트비아,- 점유율 (%),-,gas
1506,1999,리투아니아,- 점유율 (%),-,gas
1507,1999,룩셈부르크,- 점유율 (%),-,gas
1508,1999,북마케도니아,- 점유율 (%),-,gas
1509,1999,네덜란드,- 점유율 (%),2.6,gas
1510,1999,노르웨이,- 점유율 (%),2.1,gas
1511,1999,폴란드,- 점유율 (%),0.1,gas
1512,1999,포르투갈,- 점유율 (%),-,gas
1513,1999,루마니아,- 점유율 (%),0.6,gas
1514,1999,러시아,- 점유율 (%),22.9,gas
1515,1999,슬로바키아,- 점유율 (%),-,gas
1516,1999,슬로베니아,- 점유율 (%),-,gas
1517,1999,스페인,- 점유율 (%),-,gas
1518,1999,스웨덴,- 점유율 (%),-,gas
1519,1999,스위스,- 점유율 (%),-,gas
1520,1999,우크라이나,- 점유율 (%),0.7,gas
1521,1999,영국,- 점유율 (%),4.2,gas
1522,1999,알제리,- 점유율 (%),3.7,gas
1523,1999,이집트,- 점유율 (%),0.7,gas
1524,1999,리비아,- 점유율 (%),0.2,gas
1525,1999,모로코,- 점유율 (%),-,gas
1526,1999,나이지리아,- 점유율 (%),0.2,gas
1527,1999,남아프리카공화국,- 점유율 (%),-,gas
1528,1999,오스트레일리아,- 점유율 (%),1.3,gas
1529,1999,뉴질랜드,- 점유율 (%),-,gas
1530,1999,세계,소비 (exajoules),83.1,gas
1531,1999,대한민국,소비 (exajoules),0.6,gas
1532,1999,아제르바이잔,소비 (exajoules),0.2,gas
1533,1999,바레인,소비 (exajoules),-,gas
1534,1999,방글라데시,소비 (exajoules),0.3,gas
1535,1999,브루나이,소비 (exajoules),-,gas
1536,1999,중국,소비 (exajoules),0.8,gas
1537,1999,홍콩,소비 (exajoules),0.1,gas
1538,1999,인도,소비 (exajoules),0.9,gas
1539,1999,인도네시아,소비 (exajoules),1.2,gas
1540,1999,이란,소비 (exajoules),2,gas
1541,1999,이라크,소비 (exajoules),0.1,gas
1542,1999,이스라엘,소비 (exajoules),0,gas
1543,1999,일본,소비 (exajoules),2.6,gas
1544,1999,카자흐스탄,소비 (exajoules),0.3,gas
1545,1999,쿠웨이트,소비 (exajoules),0.3,gas
1546,1999,말레이시아,소비 (exajoules),0.8,gas
1547,1999,미얀마,소비 (exajoules),-,gas
1548,1999,오만,소비 (exajoules),0.2,gas
1549,1999,파키스탄,소비 (exajoules),0.6,gas
1550,1999,필리핀,소비 (exajoules),0,gas
1551,1999,카타르,소비 (exajoules),0.5,gas
1552,1999,사우디아라비아,소비 (exajoules),1.6,gas
1553,1999,싱가포르,소비 (exajoules),0.1,gas
1554,1999,시리아,소비 (exajoules),-,gas
1555,1999,대만,소비 (exajoules),0.2,gas
1556,1999,태국,소비 (exajoules),0.7,gas
1557,1999,튀르키예,소비 (exajoules),0.4,gas
1558,1999,투르크메니스탄,소비 (exajoules),0.3,gas
1559,1999,아랍에미리트,소비 (exajoules),1.1,gas
1560,1999,우즈베키스탄,소비 (exajoules),1.7,gas
1561,1999,베트남,소비 (exajoules),0,gas
1562,1999,예멘,소비 (exajoules),-,gas
1563,1999,캐나다,소비 (exajoules),3,gas
1564,1999,멕시코,소비 (exajoules),1.2,gas
1565,1999,미국,소비 (exajoules),21.8,gas
1566,1999,아르헨티나,소비 (exajoules),1.1,gas
1567,1999,볼리비아,소비 (exajoules),-,gas
1568,1999,브라질,소비 (exajoules),0.3,gas
1569,1999,칠레,소비 (exajoules),0.2,gas
1570,1999,콜롬비아,소비 (exajoules),0.2,gas
1571,1999,에콰도르,소비 (exajoules),0,gas
1572,1999,페루,소비 (exajoules),0,gas
1573,1999,트리니다드토바고,소비 (exajoules),0.3,gas
1574,1999,베네수엘라,소비 (exajoules),1.1,gas
1575,1999,오스트리아,소비 (exajoules),0.3,gas
1576,1999,벨라루스,소비 (exajoules),0.5,gas
1577,1999,벨기에,소비 (exajoules),0.6,gas
1578,1999,불가리아,소비 (exajoules),0.1,gas
1579,1999,크로아티아,소비 (exajoules),0.1,gas
1580,1999,체코,소비 (exajoules),0.3,gas
1581,1999,덴마크,소비 (exajoules),0.2,gas
1582,1999,에스토니아,소비 (exajoules),0,gas
1583,1999,핀란드,소비 (exajoules),0.1,gas
1584,1999,프랑스,소비 (exajoules),1.4,gas
1585,1999,독일,소비 (exajoules),3,gas
1586,1999,그리스,소비 (exajoules),0.1,gas
1587,1999,헝가리,소비 (exajoules),0.4,gas
1588,1999,아일랜드,소비 (exajoules),0.1,gas
1589,1999,이탈리아,소비 (exajoules),2.3,gas
1590,1999,라트비아,소비 (exajoules),0,gas
1591,1999,리투아니아,소비 (exajoules),0.1,gas
1592,1999,룩셈부르크,소비 (exajoules),0,gas
1593,1999,북마케도니아,소비 (exajoules),0,gas
1594,1999,네덜란드,소비 (exajoules),1.5,gas
1595,1999,노르웨이,소비 (exajoules),0.1,gas
1596,1999,폴란드,소비 (exajoules),0.4,gas
1597,1999,포르투갈,소비 (exajoules),0.1,gas
1598,1999,루마니아,소비 (exajoules),0.6,gas
1599,1999,러시아,소비 (exajoules),12.9,gas
1600,1999,슬로바키아,소비 (exajoules),0.2,gas
1601,1999,슬로베니아,소비 (exajoules),0,gas
1602,1999,스페인,소비 (exajoules),0.6,gas
1603,1999,스웨덴,소비 (exajoules),0,gas
1604,1999,스위스,소비 (exajoules),0.1,gas
1605,1999,우크라이나,소비 (exajoules),2.7,gas
1606,1999,영국,소비 (exajoules),3.5,gas
1607,1999,알제리,소비 (exajoules),0.7,gas
1608,1999,이집트,소비 (exajoules),0.6,gas
1609,1999,리비아,소비 (exajoules),-,gas
1610,1999,모로코,소비 (exajoules),0,gas
1611,1999,나이지리아,소비 (exajoules),-,gas
1612,1999,남아프리카공화국,소비 (exajoules),0,gas
1613,1999,오스트레일리아,소비 (exajoules),0.7,gas
1614,1999,뉴질랜드,소비 (exajoules),0.2,gas
1615,1999,세계,- 점유율 (%),100,gas
1616,1999,대한민국,- 점유율 (%),0.7,gas
1617,1999,아제르바이잔,- 점유율 (%),0.2,gas
1618,1999,바레인,- 점유율 (%),-,gas
1619,1999,방글라데시,- 점유율 (%),0.4,gas
1620,1999,브루나이,- 점유율 (%),-,gas
1621,1999,중국,- 점유율 (%),0.9,gas
1622,1999,홍콩,- 점유율 (%),0.1,gas
1623,1999,인도,- 점유율 (%),1.1,gas
1624,1999,인도네시아,- 점유율 (%),1.4,gas
1625,1999,이란,- 점유율 (%),2.5,gas
1626,1999,이라크,- 점유율 (%),-,gas
1627,1999,이스라엘,- 점유율 (%),0,gas
1628,1999,일본,- 점유율 (%),3,gas
1629,1999,카자흐스탄,- 점유율 (%),0.2,gas
1630,1999,쿠웨이트,- 점유율 (%),0.4,gas
1631,1999,말레이시아,- 점유율 (%),0.7,gas
1632,1999,미얀마,- 점유율 (%),-,gas
1633,1999,오만,- 점유율 (%),-,gas
1634,1999,파키스탄,- 점유율 (%),0.9,gas
1635,1999,필리핀,- 점유율 (%),0,gas
1636,1999,카타르,- 점유율 (%),0.6,gas
1637,1999,사우디아라비아,- 점유율 (%),2,gas
1638,1999,싱가포르,- 점유율 (%),0.1,gas
1639,1999,시리아,- 점유율 (%),-,gas
1640,1999,대만,- 점유율 (%),0.2,gas
1641,1999,태국,- 점유율 (%),0.8,gas
1642,1999,튀르키예,- 점유율 (%),0.5,gas
1643,1999,투르크메니스탄,- 점유율 (%),0.5,gas
1644,1999,아랍에미리트,- 점유율 (%),1.4,gas
1645,1999,우즈베키스탄,- 점유율 (%),2.1,gas
1646,1999,베트남,- 점유율 (%),0.1,gas
1647,1999,예멘,- 점유율 (%),-,gas
1648,1999,캐나다,- 점유율 (%),3.8,gas
1649,1999,멕시코,- 점유율 (%),1.7,gas
1650,1999,미국,- 점유율 (%),27.6,gas
1651,1999,아르헨티나,- 점유율 (%),1.4,gas
1652,1999,볼리비아,- 점유율 (%),-,gas
1653,1999,브라질,- 점유율 (%),0.3,gas
1654,1999,칠레,- 점유율 (%),0.2,gas
1655,1999,콜롬비아,- 점유율 (%),0.2,gas
1656,1999,에콰도르,- 점유율 (%),0,gas
1657,1999,페루,- 점유율 (%),0,gas
1658,1999,트리니다드토바고,- 점유율 (%),0.4,gas
1659,1999,베네수엘라,- 점유율 (%),1.2,gas
1660,1999,오스트리아,- 점유율 (%),0.4,gas
1661,1999,벨라루스,- 점유율 (%),0.6,gas
1662,1999,벨기에,- 점유율 (%),0.6,gas
1663,1999,불가리아,- 점유율 (%),0.1,gas
1664,1999,크로아티아,- 점유율 (%),-,gas
1665,1999,체코,- 점유율 (%),0.4,gas
1666,1999,덴마크,- 점유율 (%),0.2,gas
1667,1999,에스토니아,- 점유율 (%),-,gas
1668,1999,핀란드,- 점유율 (%),0.2,gas
1669,1999,프랑스,- 점유율 (%),1.6,gas
1670,1999,독일,- 점유율 (%),3.4,gas
1671,1999,그리스,- 점유율 (%),0.1,gas
1672,1999,헝가리,- 점유율 (%),0.5,gas
1673,1999,아일랜드,- 점유율 (%),0.1,gas
1674,1999,이탈리아,- 점유율 (%),2.7,gas
1675,1999,라트비아,- 점유율 (%),-,gas
1676,1999,리투아니아,- 점유율 (%),0.1,gas
1677,1999,룩셈부르크,- 점유율 (%),-,gas
1678,1999,북마케도니아,- 점유율 (%),-,gas
1679,1999,네덜란드,- 점유율 (%),1.7,gas
1680,1999,노르웨이,- 점유율 (%),0.2,gas
1681,1999,폴란드,- 점유율 (%),0.4,gas
1682,1999,포르투갈,- 점유율 (%),0.1,gas
1683,1999,루마니아,- 점유율 (%),0.7,gas
1684,1999,러시아,- 점유율 (%),15.2,gas
1685,1999,슬로바키아,- 점유율 (%),0.3,gas
1686,1999,슬로베니아,- 점유율 (%),-,gas
1687,1999,스페인,- 점유율 (%),0.6,gas
1688,1999,스웨덴,- 점유율 (%),0,gas
1689,1999,스위스,- 점유율 (%),0.1,gas
1690,1999,우크라이나,- 점유율 (%),3,gas
1691,1999,영국,- 점유율 (%),4,gas
1692,1999,알제리,- 점유율 (%),0.9,gas
1693,1999,이집트,- 점유율 (%),0.7,gas
1694,1999,리비아,- 점유율 (%),-,gas
1695,1999,모로코,- 점유율 (%),-,gas
1696,1999,나이지리아,- 점유율 (%),-,gas
1697,1999,남아프리카공화국,- 점유율 (%),0.1,gas
1698,1999,오스트레일리아,- 점유율 (%),0.9,gas
1699,1999,뉴질랜드,- 점유율 (%),0.2,gas
1700,2000,세계,생산 (exajoules),86.4,gas
1701,2000,대한민국,생산 (exajoules),-,gas
1702,2000,아제르바이잔,생산 (exajoules),0.2,gas
1703,2000,바레인,생산 (exajoules),0.3,gas
1704,2000,방글라데시,생산 (exajoules),0.3,gas
1705,2000,브루나이,생산 (exajoules),0.4,gas
1706,2000,중국,생산 (exajoules),1,gas
1707,2000,홍콩,생산 (exajoules),-,gas
1708,2000,인도,생산 (exajoules),0.9,gas
1709,2000,인도네시아,생산 (exajoules),2.5,gas
1710,2000,이란,생산 (exajoules),2,gas
1711,2000,이라크,생산 (exajoules),0.1,gas
1712,2000,이스라엘,생산 (exajoules),0,gas
1713,2000,일본,생산 (exajoules),-,gas
1714,2000,카자흐스탄,생산 (exajoules),0.3,gas
1715,2000,쿠웨이트,생산 (exajoules),0.3,gas
1716,2000,말레이시아,생산 (exajoules),1.8,gas
1717,2000,미얀마,생산 (exajoules),0.1,gas
1718,2000,오만,생산 (exajoules),0.4,gas
1719,2000,파키스탄,생산 (exajoules),0.6,gas
1720,2000,필리핀,생산 (exajoules),-,gas
1721,2000,카타르,생산 (exajoules),0.9,gas
1722,2000,사우디아라비아,생산 (exajoules),1.7,gas
1723,2000,싱가포르,생산 (exajoules),-,gas
1724,2000,시리아,생산 (exajoules),0.2,gas
1725,2000,대만,생산 (exajoules),-,gas
1726,2000,태국,생산 (exajoules),0.8,gas
1727,2000,튀르키예,생산 (exajoules),-,gas
1728,2000,투르크메니스탄,생산 (exajoules),1.5,gas
1729,2000,아랍에미리트,생산 (exajoules),1.3,gas
1730,2000,우즈베키스탄,생산 (exajoules),1.8,gas
1731,2000,베트남,생산 (exajoules),0.1,gas
1732,2000,예멘,생산 (exajoules),-,gas
1733,2000,캐나다,생산 (exajoules),6.3,gas
1734,2000,멕시코,생산 (exajoules),1.2,gas
1735,2000,미국,생산 (exajoules),18.7,gas
1736,2000,아르헨티나,생산 (exajoules),1.3,gas
1737,2000,볼리비아,생산 (exajoules),0.1,gas
1738,2000,브라질,생산 (exajoules),0.3,gas
1739,2000,칠레,생산 (exajoules),-,gas
1740,2000,콜롬비아,생산 (exajoules),0.2,gas
1741,2000,에콰도르,생산 (exajoules),-,gas
1742,2000,페루,생산 (exajoules),0,gas
1743,2000,트리니다드토바고,생산 (exajoules),0.5,gas
1744,2000,베네수엘라,생산 (exajoules),1.1,gas
1745,2000,오스트리아,생산 (exajoules),-,gas
1746,2000,벨라루스,생산 (exajoules),-,gas
1747,2000,벨기에,생산 (exajoules),-,gas
1748,2000,불가리아,생산 (exajoules),-,gas
1749,2000,크로아티아,생산 (exajoules),-,gas
1750,2000,체코,생산 (exajoules),-,gas
1751,2000,덴마크,생산 (exajoules),0.3,gas
1752,2000,에스토니아,생산 (exajoules),-,gas
1753,2000,핀란드,생산 (exajoules),-,gas
1754,2000,프랑스,생산 (exajoules),-,gas
1755,2000,독일,생산 (exajoules),0.6,gas
1756,2000,그리스,생산 (exajoules),-,gas
1757,2000,헝가리,생산 (exajoules),-,gas
1758,2000,아일랜드,생산 (exajoules),-,gas
1759,2000,이탈리아,생산 (exajoules),0.6,gas
1760,2000,라트비아,생산 (exajoules),-,gas
1761,2000,리투아니아,생산 (exajoules),-,gas
1762,2000,룩셈부르크,생산 (exajoules),-,gas
1763,2000,북마케도니아,생산 (exajoules),-,gas
1764,2000,네덜란드,생산 (exajoules),2.2,gas
1765,2000,노르웨이,생산 (exajoules),1.8,gas
1766,2000,폴란드,생산 (exajoules),0.1,gas
1767,2000,포르투갈,생산 (exajoules),-,gas
1768,2000,루마니아,생산 (exajoules),0.5,gas
1769,2000,러시아,생산 (exajoules),19.3,gas
1770,2000,슬로바키아,생산 (exajoules),-,gas
1771,2000,슬로베니아,생산 (exajoules),-,gas
1772,2000,스페인,생산 (exajoules),-,gas
1773,2000,스웨덴,생산 (exajoules),-,gas
1774,2000,스위스,생산 (exajoules),-,gas
1775,2000,우크라이나,생산 (exajoules),0.6,gas
1776,2000,영국,생산 (exajoules),4.1,gas
1777,2000,알제리,생산 (exajoules),3.3,gas
1778,2000,이집트,생산 (exajoules),0.7,gas
1779,2000,리비아,생산 (exajoules),0.2,gas
1780,2000,모로코,생산 (exajoules),-,gas
1781,2000,나이지리아,생산 (exajoules),0.4,gas
1782,2000,남아프리카공화국,생산 (exajoules),-,gas
1783,2000,오스트레일리아,생산 (exajoules),1.1,gas
1784,2000,뉴질랜드,생산 (exajoules),-,gas
1785,2000,세계,- 점유율 (%),100,gas
1786,2000,대한민국,- 점유율 (%),-,gas
1787,2000,아제르바이잔,- 점유율 (%),0.2,gas
1788,2000,바레인,- 점유율 (%),0.4,gas
1789,2000,방글라데시,- 점유율 (%),0.4,gas
1790,2000,브루나이,- 점유율 (%),0.5,gas
1791,2000,중국,- 점유율 (%),1.1,gas
1792,2000,홍콩,- 점유율 (%),-,gas
1793,2000,인도,- 점유율 (%),1.1,gas
1794,2000,인도네시아,- 점유율 (%),2.7,gas
1795,2000,이란,- 점유율 (%),2.5,gas
1796,2000,이라크,- 점유율 (%),0.1,gas
1797,2000,이스라엘,- 점유율 (%),-,gas
1798,2000,일본,- 점유율 (%),-,gas
1799,2000,카자흐스탄,- 점유율 (%),0.3,gas
1800,2000,쿠웨이트,- 점유율 (%),0.4,gas
1801,2000,말레이시아,- 점유율 (%),1.9,gas
1802,2000,미얀마,- 점유율 (%),0.1,gas
1803,2000,오만,- 점유율 (%),0.4,gas
1804,2000,파키스탄,- 점유율 (%),0.9,gas
1805,2000,필리핀,- 점유율 (%),-,gas
1806,2000,카타르,- 점유율 (%),1,gas
